"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","MAPE_train","KL_Divergence","kl_div_obs_as_base","kl_div_obs_as_target","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"166","facebook_S",26774.1569060258,648347.169494094,0.0022438419267821,4129.59980569487,0.00122253796051189,648347.169494094,0.0022438419267821,4129.59980569487,0.00122253796051189,TRUE,1,0.951374183339668,NA,NA,0.0492230622534375,NA,NA,0.0492230622534375,0.576549227529634,0.0491798839074777,0.00248527747260966,NA,0.00248527747260966,0,15233.6395466974,0.0001326550784,65481090.2533626,1e-04,"3_146_6",3,146,6,1311,77,334078.021992166,2127.88549039596,2843.11057468375,715.22508428779,2978.63117074539,0.0265630827769259,0.0322222172518263,1.39980801795454,1.94070584358673,0.515276440942663,3,FALSE,2.4484314079672,0.216069451505204,0,4.91302204498627,0.0992384814070317
"167","search_S",10948.3223302216,261645.018030441,0.000905518044982701,1666.52877726395,0.000493363712793915,261645.018030441,0.000905518044982701,1666.52877726395,0.000493363712793915,TRUE,1,0.951374183339668,NA,NA,0.0492230622534375,NA,NA,0.0492230622534375,0.576549227529634,0.0491798839074777,0.00248527747260966,NA,0.00248527747260966,0,15233.6395466974,0.0001326550784,65481090.2533626,1e-04,"3_146_6",3,146,6,1311,77,809960,5158.98089171975,7286.44848050432,2127.46758878458,1531.73338222967,0.0644012269879381,0.0130035003012559,0.296906194145462,0.323034493098969,3.09564464898684,3,FALSE,0.861441587773046,0.109455142637619,0,2.10893503964115,0.149502813968054
"168","newsletter",214384.063534084,3694678.43682921,0.012786782718592,23532.9836740714,0.00696676850526389,3694678.43682921,0.012786782718592,23532.9836740714,0.00696676850526389,TRUE,1,0.951374183339668,NA,NA,0.0492230622534375,NA,NA,0.0492230622534375,0.576549227529634,0.0491798839074777,0.00248527747260966,NA,0.00248527747260966,0,15233.6395466974,0.0001326550784,65481090.2533626,1e-04,"3_146_6",3,146,6,1311,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.0252094018811677
"169","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"170","trend",0.225716823689407,63157134.8121504,0.21858523802984,402274.744026436,0.118832215845665,63157134.8121504,0.21858523802984,402274.744026436,0.118832215845665,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"171","season",0.225197997326009,82442.647502652,0.0002853319071832,525.112404475491,0.00015511853905441,82442.647502652,0.0002853319071832,525.112404475491,0.00015511853905441,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"172","holiday",1,6959499.54235704,0.0240866509945288,278379.981694281,0.0822336240667226,6959499.54235704,0.0240866509945288,278379.981694281,0.0822336240667226,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"173","competitor_sales_B",0.220959359731317,192507954.006119,0.66626513495621,1226165.31214088,0.362210014917608,192507954.006119,0.66626513495621,1226165.31214088,0.362210014917608,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"174","events",1.03647065689863,1319227.39889421,0.0045658124907101,1319227.39889421,0.389700614673959,1319227.39889421,0.0045658124907101,1319227.39889421,0.389700614673959,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"175","tv_S",378441.24373197,10709970.317885,0.0370669350056875,68216.3714514971,0.0201511596164228,10709970.317885,0.0370669350056875,68216.3714514971,0.0201511596164228,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,2591412.14666667,16505.80985138,23983.9740630558,7478.16421167576,79956.8074937455,0.206047362680601,0.530997161814392,4.84416143247042,4.13287030843831,0.241962589040901,3,FALSE,3.96048318106226,0.0687140881278085,3.17944044483607,4.74212136750013,0.306259093886921
"176","ooh_S",199394.004762533,3411151.68703406,0.011805909271913,21727.0808091341,0.00641819352257807,3411151.68703406,0.011805909271913,21727.0808091341,0.00641819352257807,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,8239693.86666667,52482.1265392781,61443.8880520867,8961.76151280861,26272.8897767081,0.655151359349006,0.169123892090408,0.500606425637978,0.413990099903314,2.41551670011806,3,FALSE,0.479530373535026,0.0224187704648098,0.224116962747376,0.733959789298179,0.184246365921911
"177","print_S",292616.006089229,4104707.92647385,0.0142062897853093,26144.6364743558,0.00772314228238726,4104707.92647385,0.0142062897853093,26144.6364743558,0.00772314228238726,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,601634.977777778,3832.06992215145,4485.97732061849,653.907398467034,16643.9519034319,0.0478369682055284,0.20351020538263,4.34333199590665,6.82258857627454,0.146571933631978,3,FALSE,6.98952502745172,0.0968595084321484,5.88934537705464,8.09210335768892,0.044687079855935
"178","facebook_S",36989.1601686567,1148171.89397156,0.00397379373667632,7313.19677688891,0.00216032299023965,1148171.89397156,0.00397379373667632,7313.19677688891,0.00216032299023965,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,334078.021992166,2127.88549039596,2857.79077988397,729.90528948801,5091.13214428894,0.0265630827769259,0.0569260230306921,2.39257806271406,3.43683756005501,0.290965162748045,3,FALSE,2.4484314079672,0.216069451505204,0,4.91302204498627,0.0851655963218611
"179","search_S",33288.7895606742,795541.607390533,0.00275334927924321,5067.14399611804,0.00149683756688487,795541.607390533,0.00275334927924321,5067.14399611804,0.00149683756688487,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,809960,5158.98089171975,7286.44848050432,2127.46758878458,4657.29348170106,0.0644012269879381,0.0394427176818779,0.902754551616212,0.982198636217261,1.018123995622,3,FALSE,0.861441587773046,0.109455142637619,0,2.10893503964115,0.149502813968054
"180","newsletter",135781.538316256,4740154.59259825,0.016405554542699,30192.0674687787,0.00891875597847873,4740154.59259825,0.016405554542699,30192.0674687787,0.00891875597847873,TRUE,1,0.951654941587807,NA,NA,0.0490807532104688,NA,NA,0.0490807532104688,0.606295359530099,0.0486534409632661,0.0141793029816194,NA,0.0141793029816194,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_153_3",3,153,3,1371,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.160927897102779
"181","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"182","trend",0.224624239281756,62851422.1071789,0.217524662806006,400327.529345088,0.11831045543849,62851422.1071789,0.217524662806006,400327.529345088,0.11831045543849,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"183","season",0.232499866219492,85115.7858539871,0.000294580170131775,542.138763401192,0.000160220517719041,85115.7858539871,0.000294580170131775,542.138763401192,0.000160220517719041,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"184","holiday",1,6959499.54235704,0.0240863729171985,278379.981694281,0.0822707908024438,6959499.54235704,0.0240863729171985,278379.981694281,0.0822707908024438,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"185","competitor_sales_B",0.220675310234802,192260479.595091,0.665400950252586,1224589.04200695,0.36190787958511,192260479.595091,0.665400950252586,1224589.04200695,0.36190787958511,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"186","events",1.03524462467465,1317666.8961525,0.00456035898101774,1317666.8961525,0.389415563938501,1317666.8961525,0.00456035898101774,1317666.8961525,0.389415563938501,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
"187","tv_S",379700.499154373,10745607.52292,0.037189845109358,68443.360018599,0.0202273501120148,10745607.52292,0.037189845109358,68443.360018599,0.0202273501120148,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,2591412.14666667,16505.80985138,23983.9740630558,7478.16421167576,80222.8621192975,0.206047362680601,0.519107873996372,4.86028027958835,4.14662234903163,0.241160133676878,3,FALSE,3.96048318106226,0.0687140881278085,3.17944044483607,4.74212136750013,0.306259093886921
"188","ooh_S",169841.978456238,3681790.37757833,0.0127424357883168,23450.8941247027,0.00693054002274658,3681790.37757833,0.0127424357883168,23450.8941247027,0.00693054002274658,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,8239693.86666667,52482.1265392781,58858.1162021912,6375.98966291309,32393.4383243325,0.655151359349006,0.177863035787261,0.617228006187763,0.446835821470608,2.23795844457779,3,FALSE,0.479530373535026,0.0224187704648098,0.224116962747376,0.733959789298179,0.246486535859268
"189","print_S",203927.825725787,4498546.65703335,0.015569175873532,28653.1634205946,0.00846798824849695,4498546.65703335,0.015569175873532,28653.1634205946,0.00846798824849695,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,601634.977777778,3832.06992215145,4307.87116710641,475.801244954958,23941.082683525,0.0478369682055284,0.217319587210411,6.24755893548092,7.47720266140336,0.133739855034545,3,FALSE,6.98952502745172,0.0968595084321484,5.88934537705464,8.09210335768892,0.0398535057116228
"190","facebook_S",30294.3966252934,840784.921813828,0.00290990164547187,5355.31797333648,0.00158267933629218,840784.921813828,0.00290990164547187,5355.31797333648,0.00158267933629218,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,334078.021992166,2127.88549039596,2511.10090391554,383.215413519574,6401.55403501878,0.0265630827769259,0.0406173473505366,3.00841096192049,2.51673221961768,0.397340643635067,3,FALSE,2.4484314079672,0.216069451505204,0,4.91302204498627,0.175060907245136
"191","search_S",32196.9411392295,933414.096197926,0.00323048516209525,5945.31271463647,0.00175704292968209,933414.096197926,0.00323048516209525,5945.31271463647,0.00175704292968209,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,809960,5158.98089171975,7286.44848050432,2127.46758878458,6129.85444179295,0.0644012269879381,0.0450921556554189,1.18819095678983,1.15241999135504,0.867739198817768,3,FALSE,0.861441587773046,0.109455142637619,0,2.10893503964115,0.228905859042568
"192","newsletter",133320.406386384,4764964.69767512,0.0164912312942862,30350.0936157651,0.00896948906850398,4764964.69767512,0.0164912312942862,30350.0936157651,0.00896948906850398,TRUE,1,0.950993895109723,NA,NA,0.0494151669425088,NA,NA,0.0494151669425088,0.595907499773964,0.0484234743599874,0.004467932578707,NA,0.004467932578707,0,10100.1717543388,5.425105106e-05,65481090.2533626,1e-04,"3_156_6",3,156,6,1401,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.110416680963254
"193","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"194","trend",0.215273454703121,60235007.6433423,0.20845675678676,383662.469065875,0.113473198451772,60235007.6433423,0.20845675678676,383662.469065875,0.113473198451772,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"195","season",0.244013453457073,89330.7905404846,0.000309149240712763,568.985927009456,0.000168285037546176,89330.7905404846,0.000309149240712763,568.985927009456,0.000168285037546176,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"196","holiday",1,6959499.54235704,0.0240849094275667,278379.981694281,0.0823345243664477,6959499.54235704,0.0240849094275667,278379.981694281,0.0823345243664477,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"197","competitor_sales_B",0.223755949683642,194944446.447855,0.674648989848707,1241684.37227933,0.367244410257715,194944446.447855,0.674648989848707,1241684.37227933,0.367244410257715,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"198","events",1.03308515015087,1314918.30125497,0.00455056976405088,1314918.30125497,0.388904303591272,1314918.30125497,0.00455056976405088,1314918.30125497,0.388904303591272,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"199","tv_S",356403.416499941,7539600.01759304,0.0260924772591202,48022.9300483633,0.0142034103176191,7539600.01759304,0.0260924772591202,48022.9300483633,0.0142034103176191,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,2591412.14666667,16505.80985138,24985.4444773401,8479.63462596007,36040.8601766356,0.206047362680601,0.444635425329809,2.1835257101076,2.90945615397042,0.343706846599265,1,FALSE,3.82034181011035,0.0947329678852262,2.87565103970356,4.76006897434103,0.217639998650428
"200","ooh_S",180364.533843371,3351751.03394895,0.0115994863689686,21348.7327003118,0.0063141672113369,3351751.03394895,0.0115994863689686,21348.7327003118,0.0063141672113369,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,8239693.86666667,52482.1265392781,59781.0933173282,7298.96677805008,27715.7011130242,0.655151359349006,0.197663966669586,0.528097905718082,0.406781014948664,2.45832515100588,1,FALSE,0.590837880182876,0.0271145096388072,0.320186353099609,0.859545241487579,0.200057125079299
"201","print_S",303380.111810707,4481707.99412994,0.0155099559188797,28545.9107906366,0.00844282686294317,4481707.99412994,0.0155099559188797,28545.9107906366,0.00844282686294317,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,601634.977777778,3832.06992215145,4586.87649984696,754.806577695506,24472.7296893793,0.0478369682055284,0.264301307168034,6.38629518420674,7.44921448996159,0.134242342108363,1,FALSE,7.73956179991989,0.263151705300625,5.1102943476532,10.344879561955,0.0926759558542747
"202","facebook_S",0,0,0,0,0,0,0,0,0,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,334078.021992166,2127.88549039596,2306.30434792532,178.418857529354,0,0.0265630827769259,0,0,0,Inf,1,FALSE,2.05944827981107,0.307482125077976,0,5.12926050629805,0
"203","search_S",35498.582427241,1583754.53255462,0.00548093785191306,10087.6084876091,0.00298354228550226,1583754.53255462,0.00548093785191306,10087.6084876091,0.00298354228550226,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,809960,5158.98089171975,5593.25013758723,434.269245867487,11428.1134069056,0.0644012269879381,0.093399300832572,2.21518816347003,1.95534906977459,0.511417636604026,1,FALSE,2.27498045837666,0.10822089704111,1.19411373867047,3.34683209891332,0.074661777086112
"204","newsletter",145275.620109327,8456832.93379116,0.0292667675333218,53865.1779222367,0.0159313316178458,8456832.93379116,0.0292667675333218,53865.1779222367,0.0159313316178458,TRUE,1,0.948980925873853,NA,NA,0.0504198397203319,NA,NA,0.0504198397203319,0.673094402194038,0.0489706123764128,0.00475103871091029,NA,0.00475103871091029,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_161_6",3,161,6,1446,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.419084701855106
"205","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,1,0.949015281062371,NA,NA,0.0504028610233389,NA,NA,0.0504028610233389,0.550750481835933,0.0490430814934222,0.00574542560164559,NA,0.00574542560164559,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_164_9",3,164,9,1476,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"206","trend",0.21291489168354,59575065.3308648,0.206172192730462,379459.014846273,0.11219602505731,59575065.3308648,0.206172192730462,379459.014846273,0.11219602505731,TRUE,1,0.949015281062371,NA,NA,0.0504028610233389,NA,NA,0.0504028610233389,0.550750481835933,0.0490430814934222,0.00574542560164559,NA,0.00574542560164559,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_164_9",3,164,9,1476,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"207","season",0.240647652967865,88098.6059447466,0.000304883975590291,561.137617482463,0.000165913597327941,88098.6059447466,0.000304883975590291,561.137617482463,0.000165913597327941,TRUE,1,0.949015281062371,NA,NA,0.0504028610233389,NA,NA,0.0504028610233389,0.550750481835933,0.0490430814934222,0.00574542560164559,NA,0.00574542560164559,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_164_9",3,164,9,1476,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"208","holiday",1,6959499.54235704,0.0240848293322983,278379.981694281,0.0823096202215102,6959499.54235704,0.0240848293322983,278379.981694281,0.0823096202215102,TRUE,1,0.949015281062371,NA,NA,0.0504028610233389,NA,NA,0.0504028610233389,0.550750481835933,0.0490430814934222,0.00574542560164559,NA,0.00574542560164559,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_164_9",3,164,9,1476,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"209","competitor_sales_B",0.223895912953138,195066387.616943,0.675068749646165,1242461.06762384,0.367362976294898,195066387.616943,0.675068749646165,1242461.06762384,0.367362976294898,TRUE,1,0.949015281062371,NA,NA,0.0504028610233389,NA,NA,0.0504028610233389,0.550750481835933,0.0490430814934222,0.00574542560164559,NA,0.00574542560164559,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_164_9",3,164,9,1476,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"210","events",1.03388920054612,1315941.70245254,0.00455409632861177,1315941.70245254,0.389089262465244,1315941.70245254,0.00455409632861177,1315941.70245254,0.389089262465244,TRUE,1,0.949015281062371,NA,NA,0.0504028610233389,NA,NA,0.0504028610233389,0.550750481835933,0.0490430814934222,0.00574542560164559,NA,0.00574542560164559,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_164_9",3,164,9,1476,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"211","tv_S",354303.167080952,7495169.91444794,0.0259386306597725,47739.9357608149,0.0141154401906216,7495169.91444794,0.0259386306597725,47739.9357608149,0.0141154401906216,TRUE,1,0.949015281062371,NA,NA,0.0504028610233389,NA,NA,0.0504028610233389,0.550750481835933,0.0490430814934222,0.00574542560164559,NA,0.00574542560164559,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_164_9",3,164,9,1476,58,2591412.14666667,16505.80985138,24985.4444773401,8479.63462596007,35828.4750194191,0.206047362680601,0.421067460896175,2.17065841312982,2.8923110220383,0.345744282817575,1,FALSE,3.82034181011035,0.0947329678852262,2.87565103970356,4.76006897434103,0.217639998650428
"212","ooh_S",182865.068321932,3398218.9777589,0.0117602600036067,21644.7068647064,0.00639976908898725,3398218.9777589,0.0117602600036067,21644.7068647064,0.00639976908898725,TRUE,1,0.949015281062371,NA,NA,0.0504028610233389,NA,NA,0.0504028610233389,0.550750481835933,0.0490430814934222,0.00574542560164559,NA,0.00574542560164559,0,9476.36003961073,4.472350502e-05,65481090.2533626,1e-04,"3_164_9",3,164,9,1476,58,8239693.86666667,52482.1265392781,59781.0933173282,7298.96677805008,28099.9455359926,0.655151359349006,0.190906871073853,0.535419339667235,0.412420538037979,2.42470950830269,1,FALSE,0.590837880182876,0.0271145096388072,0.320186353099609,0.859545241487579,0.200057125079299
