,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,MAPE_train,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
202,facebook_S,19827.17048,492652.8348,0.001705071,3137.916145,0.000925144,492652.8348,0.001705071,3137.916145,0.000925144,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,20,334078.022,2127.88549,2407.869622,279.9841317,3986.728904,0.026563083,0.018953494,1.873563649,1.474664008,0.678120572,4,TRUE,1.184142,0.108654192,0.038690608,2.320782265,0.184538054
203,search_S,4969.601568,210111.2317,0.000727195,1338.2881,0.000394564,210111.2317,0.000727195,1338.2881,0.000394564,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,20,809960,5158.980892,6815.324972,1656.34408,1461.671804,0.064401227,0.008083465,0.283325687,0.259409393,3.854910532,4,TRUE,0.74473846,0.147064081,0,2.293675852,0.190936332
204,newsletter,170307.3068,5627788.138,0.019477764,35845.78432,0.010568322,5627788.138,0.019477764,35845.78432,0.010568322,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,TRUE,NA,NA,NA,NA,0.170090202
205,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
206,trend,0.189746961,53092517.36,0.183764561,338168.9004,0.100172005,53092517.36,0.183764561,338168.9004,0.100172005,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
207,season,0.218221561,79888.64651,0.000276512,508.8448823,0.000150729,79888.64651,0.000276512,508.8448823,0.000150729,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
208,holiday,1,6959499.542,0.024088317,278379.9817,0.0824614,6959499.542,0.024088317,278379.9817,0.0824614,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
209,competitor_sales_B,0.228223463,198836708.7,0.688216389,1266475.851,0.375154028,198836708.7,0.688216389,1266475.851,0.375154028,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
210,events,1.02917766,1309944.82,0.004533999,1309944.82,0.388030357,1309944.82,0.004533999,1309944.82,0.388030357,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
211,tv_S,290513.8485,8285693.662,0.028678558,52775.11887,0.015632985,8285693.662,0.028678558,52775.11887,0.015632985,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,2591412.147,16505.80985,24859.96542,8354.155565,39926.68521,0.206047363,0.392876264,2.418947363,3.197366221,0.312757417,1,FALSE,4.110456625,0.077331692,3.415139528,4.799560779,0.2181687
212,ooh_S,159940.0739,7674739.262,0.026563915,48883.68957,0.014480271,7674739.262,0.026563915,48883.68957,0.014480271,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,8239693.867,52482.12654,86683.29754,34201.171,58929.96488,0.655151359,0.363907116,1.122857795,0.931435001,1.073612221,1,FALSE,1.004241766,0.040902877,0.639750279,1.372009077,0.66753854
213,print_S,380697.0923,3936988.52,0.01362676,25076.36,0.007428091,3936988.52,0.01362676,25076.36,0.007428091,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,601634.9778,3832.069922,4280.694223,448.6243008,13623.30235,0.047836968,0.186677109,3.555076662,6.543815877,0.152816036,1,FALSE,6.819893045,0.224641701,4.809575855,8.831196691,0.021730442
214,facebook_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,334078.022,2127.88549,2458.188566,330.303076,0,0.026563083,0,0,0,Inf,1,FALSE,1.653243341,0.274967992,0,4.109952653,0
215,search_S,23745.62731,1192408.664,0.004127181,7594.959644,0.00224977,1192408.664,0.004127181,7594.959644,0.00224977,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,809960,5158.980892,6154.704531,995.7236389,8708.976231,0.064401227,0.05653951,1.688119498,1.472182162,0.679263766,1,FALSE,1.930076515,0.138017956,0.690879075,3.161728805,0.209452056
216,newsletter,121009.7066,7547585.47,0.026123808,48073.7928,0.014240364,7547585.47,0.026123808,48073.7928,0.014240364,TRUE,1,0.950552919,NA,NA,0.049636997,NA,NA,0.049636997,0.448633503,0.048858568,0,6737.848859,2.90E-06,65481090.25,1.00E-04,1_207_1,1,207,1,1855,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.305333612
217,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
218,trend,0.200414278,56077306.8,0.194075521,357180.2981,0.105204715,56077306.8,0.194075521,357180.2981,0.105204715,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
219,season,0.214759007,78621.04142,0.000272096,500.7709645,0.000147498,78621.04142,0.000272096,500.7709645,0.000147498,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
220,holiday,1,6959499.542,0.02408583,278379.9817,0.081994687,6959499.542,0.02408583,278379.9817,0.081994687,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
221,competitor_sales_B,0.225996074,196896125.2,0.681429268,1254115.447,0.369390079,196896125.2,0.681429268,1254115.447,0.369390079,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
222,events,1.044221156,1329092.291,0.004599798,1329092.291,0.391473933,1329092.291,0.004599798,1329092.291,0.391473933,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
223,tv_S,357715.7472,10561189.74,0.036550764,67268.72447,0.019813486,10561189.74,0.036550764,67268.72447,0.019813486,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,2591412.147,16505.80985,24490.2947,7984.484844,76045.88271,0.206047363,0.441609573,4.607219118,4.075457374,0.245371233,3,FALSE,4.31228801,0.053780903,3.632594283,4.992426925,0.298747703
224,ooh_S,210757.4353,8213543.123,0.028425895,52315.56129,0.015409147,8213543.123,0.028425895,52315.56129,0.015409147,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,8239693.867,52482.12654,82552.02976,30069.90322,63400.27803,0.655151359,0.343444191,1.208035615,0.996826248,1.003183857,3,FALSE,0.964726776,0.021907459,0.687404902,1.241327874,0.633829269
225,print_S,222756.7816,4823237.307,0.016692533,30721.25673,0.00904871,4823237.307,0.016692533,30721.25673,0.00904871,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,601634.9778,3832.069922,4344.053636,511.9837135,27793.24651,0.047836968,0.201680665,7.252802552,8.016883135,0.124736757,3,FALSE,7.096372097,0.133290851,5.41243392,8.782649766,0.054502955
226,facebook_S,10516.81701,317249.0367,0.001097953,2020.694501,0.00059518,317249.0367,0.001097953,2020.694501,0.00059518,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,334078.022,2127.88549,2399.392012,271.5065219,2568.577741,0.026563083,0.013265571,1.207103367,0.949625584,1.053046608,3,FALSE,1.461670424,0.114584062,0.016052547,2.91327332,0.152688366
227,search_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,809960,5158.980892,5807.84217,648.8612784,0,0.064401227,0,0,0,Inf,3,FALSE,0.448232094,0.101542636,0,1.735979495,0
228,newsletter,288738.2444,3689936.266,0.012770341,23502.77876,0.006922563,3689936.266,0.012770341,23502.77876,0.006922563,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.088622234
229,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
230,trend,0.181430311,50765461.1,0.17571104,323346.886,0.095382743,50765461.1,0.17571104,323346.886,0.095382743,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
231,season,0.214461809,78512.24062,0.000271749,500.0779657,0.000147516,78512.24062,0.000271749,500.0779657,0.000147516,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
232,holiday,1,6959499.542,0.024088443,278379.9817,0.082118144,6959499.542,0.024088443,278379.9817,0.082118144,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
233,competitor_sales_B,0.226258103,197124414.9,0.68229334,1255569.522,0.370375191,197124414.9,0.68229334,1255569.522,0.370375191,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
234,events,1.040343063,1324156.225,0.004583212,1324156.225,0.390607295,1324156.225,0.004583212,1324156.225,0.390607295,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
235,tv_S,414372.9815,11463313.63,0.039677188,73014.73647,0.021538311,11463313.63,0.039677188,73014.73647,0.021538311,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,2591412.147,16505.80985,24782.36069,8276.550838,86097.95012,0.206047363,0.433649419,5.216220888,4.423577948,0.226061349,1,FALSE,4.110456625,0.077331692,3.415139528,4.799560779,0.342215655
236,ooh_S,184901.5118,9086439.94,0.031450277,57875.41363,0.017072426,9086439.94,0.031450277,57875.41363,0.017072426,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,8239693.867,52482.12654,87700.20248,35218.07594,68261.31502,0.655151359,0.343733891,1.300658329,1.102764264,0.90681212,1,FALSE,1.004241766,0.040902877,0.639750279,1.372009077,0.717567649
237,print_S,269857.7077,4722808.892,0.016346737,30081.5853,0.008873641,4722808.892,0.016346737,30081.5853,0.008873641,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,601634.9778,3832.069922,4629.718331,797.6484084,24046.06634,0.047836968,0.178660673,6.274955006,7.84995731,0.127389228,1,FALSE,6.819893045,0.224641701,4.809575855,8.831196691,0.081163488
238,facebook_S,5727.053474,122348.1842,0.000423475,779.2877976,0.000229879,122348.1842,0.000423475,779.2877976,0.000229879,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,334078.022,2127.88549,2368.469203,240.5837123,743.2867721,0.026563083,0.004628349,0.349307693,0.366226379,2.730551533,1,FALSE,1.653243341,0.274967992,0,4.109952653,0.053176421
239,search_S,18237.76523,1039607.958,0.003598324,6621.706739,0.00195331,1039607.958,0.003598324,6621.706739,0.00195331,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,809960,5158.980892,6863.749241,1704.768349,7677.181293,0.064401227,0.039327668,1.488119738,1.283529999,0.779101385,1,FALSE,1.930076515,0.138017956,0.690879075,3.161728805,0.261508338
240,newsletter,162796.3137,6227901.828,0.021556213,39668.16451,0.011701546,6227901.828,0.021556213,39668.16451,0.011701546,TRUE,1,0.950672375,NA,NA,0.049577004,NA,NA,0.049577004,0.408666359,0.048738646,0,7399.21756,1.30E-05,65481090.25,1.00E-04,1_219_8,1,219,8,1970,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.154423226
241,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
242,trend,0.197218231,55183030.63,0.190973917,351484.2716,0.103455458,55183030.63,0.190973917,351484.2716,0.103455458,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
243,season,0.212987663,77972.57082,0.000269843,496.6405785,0.000146181,77972.57082,0.000269843,496.6405785,0.000146181,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
244,holiday,1,6959499.542,0.024084993,278379.9817,0.081938029,6959499.542,0.024084993,278379.9817,0.081938029,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
245,competitor_sales_B,0.227016591,197785237.6,0.684482549,1259778.584,0.370801713,197785237.6,0.684482549,1259778.584,0.370801713,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
246,events,1.046026804,1331390.533,0.004607592,1331390.533,0.391879888,1331390.533,0.004607592,1331390.533,0.391879888,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
247,tv_S,402995.9659,11811736.45,0.040877305,75233.9901,0.022144282,11811736.45,0.040877305,75233.9901,0.022144282,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,2591412.147,16505.80985,23639.9202,7134.110346,93657.69394,0.206047363,0.483567876,5.674225911,4.558030825,0.219392988,3,FALSE,4.31228801,0.053780903,3.632594283,4.992426925,0.330672234
248,ooh_S,223008.0979,8513354.387,0.029462474,54225.18718,0.015960576,8513354.387,0.029462474,54225.18718,0.015960576,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,8239693.867,52482.12654,87186.39083,34704.26429,63895.17931,0.655151359,0.348533403,1.217465517,1.033212462,0.967855148,3,FALSE,0.964726776,0.021907459,0.687404902,1.241327874,0.696710717
249,print_S,327833.0078,4101131.506,0.014192935,26121.85673,0.007688676,4101131.506,0.014192935,26121.85673,0.007688676,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,601634.9778,3832.069922,5323.475145,1491.405222,12486.72137,0.047836968,0.167898722,3.258479521,6.816644074,0.146699753,3,FALSE,7.096372097,0.133290851,5.41243392,8.782649766,0.086726332
250,facebook_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,334078.022,2127.88549,2238.41649,110.5309993,0,0.026563083,0,0,0,Inf,3,FALSE,1.461670424,0.114584062,0.016052547,2.91327332,0
251,search_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,809960,5158.980892,6568.237171,1409.25628,0,0.064401227,0,0,0,Inf,3,FALSE,0.448232094,0.101542636,0,1.735979495,0
252,newsletter,287910.2125,3192497.916,0.011048393,20334.38163,0.005985197,3192497.916,0.011048393,20334.38163,0.005985197,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_212_4,2,212,4,1903,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.019783557
253,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
254,trend,0.197218231,55183030.63,0.190973917,351484.2716,0.103455458,55183030.63,0.190973917,351484.2716,0.103455458,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
255,season,0.212987663,77972.57082,0.000269843,496.6405785,0.000146181,77972.57082,0.000269843,496.6405785,0.000146181,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
256,holiday,1,6959499.542,0.024084993,278379.9817,0.081938029,6959499.542,0.024084993,278379.9817,0.081938029,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
257,competitor_sales_B,0.227016591,197785237.6,0.684482549,1259778.584,0.370801713,197785237.6,0.684482549,1259778.584,0.370801713,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
258,events,1.046026804,1331390.533,0.004607592,1331390.533,0.391879888,1331390.533,0.004607592,1331390.533,0.391879888,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,NA
259,tv_S,402995.9659,11811736.45,0.040877305,75233.9901,0.022144282,11811736.45,0.040877305,75233.9901,0.022144282,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,2591412.147,16505.80985,23639.9202,7134.110346,93657.69394,0.206047363,0.483567876,5.674225911,4.558030825,0.219392988,3,FALSE,4.31228801,0.053780903,3.632594283,4.992426925,0.330672234
260,ooh_S,223008.0979,8513354.387,0.029462474,54225.18718,0.015960576,8513354.387,0.029462474,54225.18718,0.015960576,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,8239693.867,52482.12654,87186.39083,34704.26429,63895.17931,0.655151359,0.348533403,1.217465517,1.033212462,0.967855148,3,FALSE,0.964726776,0.021907459,0.687404902,1.241327874,0.696710717
261,print_S,327833.0078,4101131.506,0.014192935,26121.85673,0.007688676,4101131.506,0.014192935,26121.85673,0.007688676,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,601634.9778,3832.069922,5323.475145,1491.405222,12486.72137,0.047836968,0.167898722,3.258479521,6.816644074,0.146699753,3,FALSE,7.096372097,0.133290851,5.41243392,8.782649766,0.086726332
262,facebook_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,334078.022,2127.88549,2266.452181,138.5666902,0,0.026563083,0,0,0,Inf,3,FALSE,1.461670424,0.114584062,0.016052547,2.91327332,0
263,search_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,809960,5158.980892,6568.237171,1409.25628,0,0.064401227,0,0,0,Inf,3,FALSE,0.448232094,0.101542636,0,1.735979495,0
264,newsletter,287910.2125,3192497.916,0.011048393,20334.38163,0.005985197,3192497.916,0.011048393,20334.38163,0.005985197,TRUE,1,0.952044961,NA,NA,0.048882375,NA,NA,0.048882375,0.61072767,0.048844137,0,7703.960144,1.77E-05,65481090.25,1.00E-04,2_215_7,2,215,7,1933,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,FALSE,NA,NA,NA,NA,0.019783557
