,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,MAPE_train,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
143,search_S,47635.91349,709555.7166,0.002455645,4519.463163,0.001356769,709555.7166,0.002455645,4519.463163,0.001356769,TRUE,1,0.944299768,NA,NA,0.052682172,NA,NA,0.052682172,0.236629515,0.057465614,0,46160.29053,0.000605001,65481090.25,1.00E-04,3_102_1,3,102,1,910,32,809960,5158.980892,6289.301243,1130.320352,2306.293276,0.064401227,0.043578987,0.447044353,0.876037973,1.141503029,5,FALSE,1.752371324,0.340617847,0,4.373603003,0.011117231
144,newsletter,219906.7984,4325638.617,0.01497026,27551.83832,0.008271222,4325638.617,0.01497026,27551.83832,0.008271222,TRUE,1,0.944299768,NA,NA,0.052682172,NA,NA,0.052682172,0.236629515,0.057465614,0,46160.29053,0.000605001,65481090.25,1.00E-04,3_102_1,3,102,1,910,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.122603453
145,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
146,trend,0.316065811,88437408.86,0.306075903,563295.5978,0.168961634,88437408.86,0.306075903,563295.5978,0.168961634,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
147,season,0.33369605,122162.6576,0.000422797,778.1060993,0.000233394,122162.6576,0.000422797,778.1060993,0.000233394,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
148,holiday,1,6959499.542,0.024086358,278379.9817,0.083500629,6959499.542,0.024086358,278379.9817,0.083500629,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
149,competitor_sales_B,0.195219035,170082032.7,0.588642435,1083325.049,0.324945501,170082032.7,0.588642435,1083325.049,0.324945501,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
150,events,0.995837689,1267509.461,0.004386765,1267509.461,0.380191981,1267509.461,0.004386765,1267509.461,0.380191981,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
151,tv_S,502650.7262,3598807.341,0.012455229,22922.33975,0.006875601,3598807.341,0.012455229,22922.33975,0.006875601,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,2591412.147,16505.80985,26589.91735,10084.10749,6502.973785,0.206047363,0.219321349,0.393980898,1.388743719,0.720075264,5,FALSE,1.427707492,0.059227546,0.979330182,1.882483486,0.123400713
152,ooh_S,211950.6794,8095978.588,0.028019635,51566.7426,0.015467547,8095978.588,0.028019635,51566.7426,0.015467547,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,8239693.867,52482.12654,82112.32146,29630.19492,61601.50808,0.655151359,0.493391497,1.173761662,0.982558177,1.01775144,5,FALSE,1.044584005,0.046708349,0.691989695,1.404239352,0.674792217
153,print_S,293878.7685,3523258.483,0.01219376,22441.13684,0.006731264,3523258.483,0.01219376,22441.13684,0.006731264,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,601634.9778,3832.069922,4737.050992,904.9810696,6089.7115,0.047836968,0.214717191,1.58914415,5.856139708,0.170760953,5,FALSE,5.583280645,0.096616122,4.843833991,6.317120912,0.021502103
154,facebook_S,13454.39428,276969.1281,0.000958571,1764.134574,0.000529156,276969.1281,0.000958571,1764.134574,0.000529156,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,334078.022,2127.88549,2673.834495,545.9490043,636.5278728,0.026563083,0.016879271,0.299136338,0.82905522,1.206192272,5,FALSE,1.743937786,0.363543238,0,4.540656566,0.021695861
155,search_S,61349.11512,913819.2628,0.003162667,5820.504858,0.001745872,913819.2628,0.003162667,5820.504858,0.001745872,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,809960,5158.980892,6289.301243,1130.320352,2970.218084,0.064401227,0.055690693,0.575737369,1.128227644,0.886345947,5,FALSE,1.752371324,0.340617847,0,4.373603003,0.011117231
156,newsletter,202782.8059,5662023.259,0.01959588,36063.84242,0.010817421,5662023.259,0.01959588,36063.84242,0.010817421,TRUE,1,0.944318424,NA,NA,0.052673349,NA,NA,0.052673349,0.233154691,0.057102953,0,40829.64583,0.000523586,65481090.25,1.00E-04,3_105_4,3,105,4,940,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.231473765
157,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
158,trend,0.350780127,98150715.62,0.339698053,625163.7938,0.190389497,98150715.62,0.339698053,625163.7938,0.190389497,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
159,season,0.361926633,132497.5807,0.000458572,843.9336351,0.000257014,132497.5807,0.000458572,843.9336351,0.000257014,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
160,holiday,1,6959499.542,0.024086716,278379.9817,0.084778781,6959499.542,0.024086716,278379.9817,0.084778781,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
161,competitor_sales_B,0.178442625,155465804.6,0.538064658,990228.0549,0.301567402,155465804.6,0.538064658,990228.0549,0.301567402,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
162,events,0.956116734,1216952.34,0.004211853,1216952.34,0.370614782,1216952.34,0.004211853,1216952.34,0.370614782,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
163,tv_S,465143.2426,3618566.356,0.0125238,23048.19335,0.007019175,3618566.356,0.0125238,23048.19335,0.007019175,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,2591412.147,16505.80985,25502.20938,8996.39953,6187.611722,0.206047363,0.195735625,0.374874773,1.396368525,0.716143326,5,FALSE,1.427707492,0.059227546,0.979330182,1.882483486,0.105092925
164,ooh_S,236771.505,9284651.414,0.03213403,59137.9071,0.018010058,9284651.414,0.03213403,59137.9071,0.018010058,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,8239693.867,52482.12654,86286.46531,33804.33877,69832.78622,0.655151359,0.502225708,1.330601308,1.126819948,0.887453228,5,FALSE,1.044584005,0.046708349,0.691989695,1.404239352,0.695971663
165,print_S,400643.3668,3314149.832,0.011470219,21109.2346,0.006428678,3314149.832,0.011470219,21109.2346,0.006428678,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,601634.9778,3832.069922,4634.867879,802.7979564,5822.703067,0.047836968,0.179269115,1.519466812,5.508572397,0.181535238,5,FALSE,5.583280645,0.096616122,4.843833991,6.317120912,0.018912521
166,facebook_S,21449.65321,392876.4532,0.001359739,2502.397791,0.000762089,392876.4532,0.001359739,2502.397791,0.000762089,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,334078.022,2127.88549,2259.01371,131.1282198,1334.234346,0.026563083,0.021251488,0.627023565,1.176002093,0.850338622,5,FALSE,1.743937786,0.363543238,0,4.540656566,0.003670166
167,search_S,132920.2359,1876765.401,0.006495455,11953.91975,0.003640487,1876765.401,0.006495455,11953.91975,0.003640487,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,809960,5158.980892,6936.737731,1777.756839,5737.820954,0.064401227,0.101518064,1.112200466,2.317108748,0.431572321,5,FALSE,1.752371324,0.340617847,0,4.373603003,0.025479469
168,newsletter,158203.0477,8522693.227,0.029496905,54284.67024,0.016532037,8522693.227,0.029496905,54284.67024,0.016532037,TRUE,1,0.942889908,NA,NA,0.05334474,NA,NA,0.05334474,0.205360339,0.060581897,0,98350.96639,0.001402115,65481090.25,1.00E-04,3_106_3,3,106,3,948,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.350157049
169,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
170,trend,0.31490308,88112068.81,0.30494477,561223.3682,0.168509835,88112068.81,0.30494477,561223.3682,0.168509835,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
171,season,0.329404866,120591.6998,0.000417353,768.0999985,0.000230625,120591.6998,0.000417353,768.0999985,0.000230625,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
172,holiday,1,6959499.542,0.024085951,278379.9817,0.083584839,6959499.542,0.024085951,278379.9817,0.083584839,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
173,competitor_sales_B,0.195089328,169969027.3,0.588241392,1082605.269,0.32505709,169969027.3,0.588241392,1082605.269,0.32505709,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
174,events,0.993157295,1264097.836,0.004374883,1264097.836,0.379551047,1264097.836,0.004374883,1264097.836,0.379551047,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
175,tv_S,396997.9843,3920032.242,0.013566738,24968.35823,0.007496862,3920032.242,0.013566738,24968.35823,0.007496862,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,2591412.147,16505.80985,24087.8554,7582.045551,7310.35884,0.206047363,0.227327962,0.442896102,1.512701191,0.66106909,5,FALSE,1.427707492,0.059227546,0.979330182,1.882483486,0.092569567
176,ooh_S,209664.6373,8221694.882,0.02845425,52367.48333,0.015723572,8221694.882,0.02845425,52367.48333,0.015723572,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,8239693.867,52482.12654,86286.46531,33804.33877,61837.95551,0.655151359,0.476787185,1.178266957,0.997815576,1.002189206,5,FALSE,1.044584005,0.046708349,0.691989695,1.404239352,0.695971663
177,print_S,403952.3848,3341522.259,0.011564588,21283.58127,0.006390491,3341522.259,0.011564588,21283.58127,0.006390491,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,601634.9778,3832.069922,4634.867879,802.7979564,5870.794289,0.047836968,0.193779387,1.532016484,5.554069132,0.180048173,5,FALSE,5.583280645,0.096616122,4.843833991,6.317120912,0.018912521
178,facebook_S,23363.61095,524594.9327,0.001815557,3341.368998,0.001003261,524594.9327,0.001815557,3341.368998,0.001003261,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,334078.022,2127.88549,2720.194875,592.3093849,1485.199555,0.026563083,0.030421968,0.69796968,1.570276696,0.63683044,5,FALSE,1.743937786,0.363543238,0,4.540656566,0.033877573
179,search_S,87546.15715,1236106.734,0.00427801,7873.2913,0.002363991,1236106.734,0.00427801,7873.2913,0.002363991,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,809960,5158.980892,6936.737731,1777.756839,3779.139958,0.064401227,0.071683498,0.732536142,1.526133061,0.65525086,5,FALSE,1.752371324,0.340617847,0,4.373603003,0.025479469
180,newsletter,112274.3043,5275114.853,0.018256508,33599.45766,0.010088388,5275114.853,0.018256508,33599.45766,0.010088388,TRUE,1,0.944872213,NA,NA,0.052410759,NA,NA,0.052410759,0.231589625,0.056744281,0,43760.89076,0.000568355,65481090.25,1.00E-04,3_109_6,3,109,6,978,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.204783455
181,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
182,trend,0.325200828,90993450.21,0.314915006,579576.116,0.173462986,90993450.21,0.314915006,579576.116,0.173462986,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
183,season,0.337129064,123419.4481,0.000427137,786.1111345,0.000235277,123419.4481,0.000427137,786.1111345,0.000235277,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
184,holiday,1,6959499.542,0.024085809,278379.9817,0.083317137,6959499.542,0.024085809,278379.9817,0.083317137,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
185,competitor_sales_B,0.196616507,171299561.8,0.592842698,1091080.012,0.326552444,171299561.8,0.592842698,1091080.012,0.326552444,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
186,events,1.00161002,1274856.526,0.004412092,1274856.526,0.38155544,1274856.526,0.004412092,1274856.526,0.38155544,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
187,tv_S,414293.8196,3288834.378,0.011382174,20947.98967,0.006269583,3288834.378,0.011382174,20947.98967,0.006269583,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,2591412.147,16505.80985,25230.80337,8724.993521,4459.96384,0.206047363,0.220035525,0.270205696,1.269128256,0.787942428,5,FALSE,1.427707492,0.059227546,0.979330182,1.882483486,0.087273488
188,ooh_S,183730.814,7649642.754,0.026474293,48723.8392,0.014582697,7649642.754,0.026474293,48723.8392,0.014582697,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,8239693.867,52482.12654,82022.07889,29539.95235,58236.70547,0.655151359,0.511790187,1.109648357,0.928389195,1.077134466,5,FALSE,1.044584005,0.046708349,0.691989695,1.404239352,0.682218798
189,print_S,417942.7704,3259940.828,0.011282178,20763.95432,0.006214503,3259940.828,0.011282178,20763.95432,0.006214503,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,601634.9778,3832.069922,4879.979717,1047.909795,5127.588122,0.047836968,0.218102437,1.338072694,5.418469585,0.184553956,5,FALSE,5.583280645,0.096616122,4.843833991,6.317120912,0.025712001
190,facebook_S,13395.82664,270766.1563,0.000937082,1724.6252,0.000516168,270766.1563,0.000937082,1724.6252,0.000516168,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,334078.022,2127.88549,2526.638945,398.7534545,882.0078138,0.026563083,0.018115285,0.414499661,0.810487786,1.233824886,5,FALSE,1.743937786,0.363543238,0,4.540656566,0.023128907
191,search_S,29216.28877,477649.4718,0.001653075,3042.353323,0.000910555,477649.4718,0.001653075,3042.353323,0.000910555,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,809960,5158.980892,6662.783106,1503.802215,2100.814897,0.064401227,0.031956566,0.407215096,0.589719828,1.695720498,5,FALSE,1.752371324,0.340617847,0,4.373603003,0.043780662
192,newsletter,252286.9224,3348439.175,0.011588458,21327.63805,0.00638321,3348439.175,0.011588458,21327.63805,0.00638321,TRUE,1,0.944289998,NA,NA,0.052686793,NA,NA,0.052686793,0.22552704,0.057095821,0,38588.44158,0.000489356,65481090.25,1.00E-04,3_113_1,3,113,1,1009,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.086447583
193,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
194,trend,0.342876972,95939358,0.33203955,611078.7134,0.184170974,95939358,0.33203955,611078.7134,0.184170974,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
195,season,0.351624633,128726.1254,0.000445512,819.9116269,0.00024711,128726.1254,0.000445512,819.9116269,0.00024711,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
196,holiday,1,6959499.542,0.024086351,278379.9817,0.083900014,6959499.542,0.024086351,278379.9817,0.083900014,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
197,competitor_sales_B,0.186385842,162386228.8,0.562007621,1034307.19,0.311726393,162386228.8,0.562007621,1034307.19,0.311726393,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
198,events,0.983288821,1251537.171,0.004331484,1251537.171,0.377196612,1251537.171,0.004331484,1251537.171,0.377196612,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
199,tv_S,410312.3378,3015450.853,0.010436269,19206.69333,0.005788641,3015450.853,0.010436269,19206.69333,0.005788641,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,2591412.147,16505.80985,24567.03778,8061.227925,3324.362258,0.206047363,0.17197177,0.201405583,1.163632291,0.859378008,1,FALSE,1.656157258,0.06024136,1.012520062,2.299377239,0.067797087
200,ooh_S,225602.6094,8542270.443,0.029564213,54409.36588,0.016398257,8542270.443,0.029564213,54409.36588,0.016398257,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,8239693.867,52482.12654,84982.89324,32500.7667,64469.27067,0.655151359,0.487167404,1.228404314,1.036721823,0.964578905,1,FALSE,1.091470871,0.013068098,0.951941602,1.231098231,0.686991221
201,print_S,360205.3076,3461811.997,0.011981094,22049.75795,0.006645503,3461811.997,0.011981094,22049.75795,0.006645503,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,601634.9778,3832.069922,4892.228112,1060.15819,7048.370213,0.047836968,0.197427836,1.839311483,5.754007206,0.173791927,1,FALSE,6.122521663,0.130191481,4.729177117,7.510286987,0.034909107
202,facebook_S,36446.16226,857652.3961,0.002968276,5462.754115,0.001646401,857652.3961,0.002968276,5462.754115,0.001646401,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,334078.022,2127.88549,2772.987907,645.1024171,3100.534341,0.026563083,0.048912089,1.457096425,2.567221845,0.389526134,1,FALSE,1.453996422,0.193735597,0,3.531243469,0.057158874
203,search_S,79207.39071,1657383.267,0.00573609,10556.58132,0.003181613,1657383.267,0.00573609,10556.58132,0.003181613,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,809960,5158.980892,7193.512454,2034.531562,9123.330661,0.064401227,0.094520902,1.768436607,2.046253231,0.488698068,1,FALSE,0.961092305,0.112036843,0,2.16527746,0.121323007
204,newsletter,197580.2923,4739630.936,0.016403538,30188.73208,0.009098481,4739630.936,0.016403538,30188.73208,0.009098481,TRUE,1,0.943228036,NA,NA,0.053186588,NA,NA,0.053186588,0.230572886,0.05927993,0,64980.88399,0.00089245,65481090.25,1.00E-04,3_114_3,3,114,3,1020,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,0.220660863
