,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,MAPE_train,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
141,print_S,379627.749,4459110.423,0.015432943,28401.97721,0.008400945,4459110.423,0.015432943,28401.97721,0.008400945,TRUE,1,0.9517464,NA,NA,0.049034306,NA,NA,0.049034306,0.602254434,0.050341336,0,21903.9505,0.000234531,65481090.25,1.00E-04,1_200_2,1,200,2,1793,57,601634.9778,3832.069922,4569.610044,737.5401214,20844.84112,0.047836968,0.204993878,5.439577446,7.411654221,0.134922646,5,FALSE,7.86325819,0.07135073,7.271962059,8.457343575,0.070692895
142,facebook_S,23644.4474,695124.8613,0.002405821,4427.546887,0.001309612,695124.8613,0.002405821,4427.546887,0.001309612,TRUE,1,0.9517464,NA,NA,0.049034306,NA,NA,0.049034306,0.602254434,0.050341336,0,21903.9505,0.000234531,65481090.25,1.00E-04,1_200_2,1,200,2,1793,57,334078.022,2127.88549,2363.363898,235.4784074,5733.586065,0.026563083,0.031956226,2.694499347,2.080726104,0.480601458,5,FALSE,1.661292502,0.125222007,0.626916843,2.707285932,0.149310111
143,search_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.9517464,NA,NA,0.049034306,NA,NA,0.049034306,0.602254434,0.050341336,0,21903.9505,0.000234531,65481090.25,1.00E-04,1_200_2,1,200,2,1793,57,809960,5158.980892,5666.876327,507.895435,0,0.064401227,0,0,0,Inf,5,FALSE,0.068544337,0.028346338,0,0.304200424,0
144,newsletter,239950.7193,3595245.672,0.012443115,22899.65396,0.006773428,3595245.672,0.012443115,22899.65396,0.006773428,TRUE,1,0.9517464,NA,NA,0.049034306,NA,NA,0.049034306,0.602254434,0.050341336,0,21903.9505,0.000234531,65481090.25,1.00E-04,1_200_2,1,200,2,1793,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.028631721
145,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
146,trend,0.18720883,52382330.87,0.181295147,333645.4196,0.098367833,52382330.87,0.181295147,333645.4196,0.098367833,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
147,season,0.208878169,76468.12801,0.000264656,487.0581402,0.000143598,76468.12801,0.000264656,487.0581402,0.000143598,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
148,holiday,1,6959499.542,0.024086815,278379.9817,0.082074064,6959499.542,0.024086815,278379.9817,0.082074064,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
149,competitor_sales_B,0.225620975,196569325.2,0.68032606,1252033.918,0.369133985,196569325.2,0.68032606,1252033.918,0.369133985,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
150,events,1.041684325,1325863.394,0.004588811,1325863.394,0.390900942,1325863.394,0.004588811,1325863.394,0.390900942,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
151,tv_S,398375.779,11990668.96,0.041499682,76373.68766,0.022517061,11990668.96,0.041499682,76373.68766,0.022517061,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,2591412.147,16505.80985,23825.24461,7319.434754,95362.34886,0.206047363,0.461308777,5.777501966,4.627079092,0.216119063,5,FALSE,4.403696779,0.097204292,3.59703182,5.211930108,0.335595134
152,ooh_S,218092.2028,8745548.577,0.030268327,55704.13106,0.016423108,8745548.577,0.030268327,55704.13106,0.016423108,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,8239693.867,52482.12654,86795.64449,34313.51795,66153.58743,0.655151359,0.336461488,1.260497464,1.061392416,0.942158607,5,FALSE,0.841679787,0.049075436,0.433979299,1.249291422,0.681494226
153,print_S,301424.5543,4553736.409,0.015760473,29004.6905,0.008551379,4553736.409,0.015760473,29004.6905,0.008551379,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,601634.9778,3832.069922,4549.543134,717.4732119,20176.04887,0.047836968,0.175192775,5.265052381,7.568935613,0.132118973,5,FALSE,7.86325819,0.07135073,7.271962059,8.457343575,0.05781175
154,facebook_S,19827.17048,492652.8348,0.001705071,3137.916145,0.000925144,492652.8348,0.001705071,3137.916145,0.000925144,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,334078.022,2127.88549,2407.869622,279.9841317,3986.728904,0.026563083,0.018953494,1.873563649,1.474664008,0.678120572,5,FALSE,1.661292502,0.125222007,0.626916843,2.707285932,0.184538054
155,search_S,4969.601568,210111.2317,0.000727195,1338.2881,0.000394564,210111.2317,0.000727195,1338.2881,0.000394564,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,809960,5158.980892,6815.324972,1656.34408,1461.671804,0.064401227,0.008083465,0.283325687,0.259409393,3.854910532,5,FALSE,0.068544337,0.028346338,0,0.304200424,0.190936332
156,newsletter,170307.3068,5627788.138,0.019477764,35845.78432,0.010568322,5627788.138,0.019477764,35845.78432,0.010568322,TRUE,1,0.951821291,NA,NA,0.04899624,NA,NA,0.04899624,0.431475053,0.048712872,0,7793.49473,1.90E-05,65481090.25,1.00E-04,1_203_6,1,203,6,1824,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.170090202
157,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
158,trend,0.200414278,56077306.8,0.194075521,357180.2981,0.105204715,56077306.8,0.194075521,357180.2981,0.105204715,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
159,season,0.214759007,78621.04142,0.000272096,500.7709645,0.000147498,78621.04142,0.000272096,500.7709645,0.000147498,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
160,holiday,1,6959499.542,0.02408583,278379.9817,0.081994687,6959499.542,0.02408583,278379.9817,0.081994687,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
161,competitor_sales_B,0.225996074,196896125.2,0.681429268,1254115.447,0.369390079,196896125.2,0.681429268,1254115.447,0.369390079,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
162,events,1.044221156,1329092.291,0.004599798,1329092.291,0.391473933,1329092.291,0.004599798,1329092.291,0.391473933,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,NA
163,tv_S,357715.7472,10561189.74,0.036550764,67268.72447,0.019813486,10561189.74,0.036550764,67268.72447,0.019813486,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,2591412.147,16505.80985,24490.2947,7984.484844,76045.88271,0.206047363,0.441609573,4.607219118,4.075457374,0.245371233,8,FALSE,4.055851401,0.038095676,3.684288812,4.427478577,0.298747703
164,ooh_S,210757.4353,8213543.123,0.028425895,52315.56129,0.015409147,8213543.123,0.028425895,52315.56129,0.015409147,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,8239693.867,52482.12654,82552.02976,30069.90322,63400.27803,0.655151359,0.343444191,1.208035615,0.996826248,1.003183857,8,FALSE,0.815849099,0.037522512,0.449073672,1.181081868,0.633829269
165,print_S,222756.7816,4823237.307,0.016692533,30721.25673,0.00904871,4823237.307,0.016692533,30721.25673,0.00904871,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,601634.9778,3832.069922,4344.053636,511.9837135,27793.24651,0.047836968,0.201680665,7.252802552,8.016883135,0.124736757,8,FALSE,6.186813731,0.155299743,4.667711654,7.697377793,0.054502955
166,facebook_S,10516.81701,317249.0367,0.001097953,2020.694501,0.00059518,317249.0367,0.001097953,2020.694501,0.00059518,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,334078.022,2127.88549,2399.392012,271.5065219,2568.577741,0.026563083,0.013265571,1.207103367,0.949625584,1.053046608,8,FALSE,1.840645289,0.174215921,0.146319854,3.545012394,0.152688366
167,search_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,809960,5158.980892,5807.84217,648.8612784,0,0.064401227,0,0,0,Inf,8,FALSE,0.171558592,0.05248583,0,0.682576813,0
168,newsletter,288738.2444,3689936.266,0.012770341,23502.77876,0.006922563,3689936.266,0.012770341,23502.77876,0.006922563,TRUE,1,0.951825829,NA,NA,0.048993933,NA,NA,0.048993933,0.510025606,0.048826278,0,7085.638246,8.21E-06,65481090.25,1.00E-04,1_215_1,1,215,1,1927,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,FALSE,NA,NA,NA,NA,0.088622234
169,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
170,trend,0.228908292,64050129.93,0.221679029,407962.611,0.120609267,64050129.93,0.221679029,407962.611,0.120609267,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
171,season,0.242369482,88728.94962,0.000307093,565.1525454,0.000167081,88728.94962,0.000307093,565.1525454,0.000167081,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
172,holiday,1,6959499.542,0.024086994,278379.9817,0.082299712,6959499.542,0.024086994,278379.9817,0.082299712,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
173,competitor_sales_B,0.213515715,186022775.8,0.643829268,1184858.444,0.350289228,186022775.8,0.643829268,1184858.444,0.350289228,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
174,events,1.034341943,1316517.957,0.0045565,1316517.957,0.389212788,1316517.957,0.0045565,1316517.957,0.389212788,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
175,tv_S,375696.685,11638668.23,0.040281709,74131.6448,0.021916134,11638668.23,0.040281709,74131.6448,0.021916134,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,2591412.147,16505.80985,23585.90658,7080.096733,92277.00516,0.206047363,0.446122567,5.590577257,4.491245535,0.222655384,5,FALSE,4.403696779,0.097204292,3.59703182,5.211930108,0.315673463
176,ooh_S,235800.2389,9006638.813,0.031172192,57367.1262,0.016959905,9006638.813,0.031172192,57367.1262,0.016959905,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,8239693.867,52482.12654,84881.67398,32399.54744,68087.62993,0.655151359,0.345234072,1.297348915,1.093079301,0.914846708,5,FALSE,0.841679787,0.049075436,0.433979299,1.249291422,0.683565175
177,print_S,332404.575,4813075.058,0.016658168,30656.52903,0.009063236,4813075.058,0.016658168,30656.52903,0.009063236,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,601634.9778,3832.069922,4814.141683,982.0717609,23488.92478,0.047836968,0.1844903,6.12956581,7.999992081,0.125000124,5,FALSE,7.86325819,0.07135073,7.271962059,8.457343575,0.100596434
178,facebook_S,15831.88825,530542.7155,0.001836221,3379.252965,0.000999036,530542.7155,0.001836221,3379.252965,0.000999036,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,334078.022,2127.88549,2416.9928,289.1073098,4696.780972,0.026563083,0.020336268,2.20725269,1.58808027,0.629691092,5,FALSE,1.661292502,0.125222007,0.626916843,2.707285932,0.330827324
179,search_S,3568.442613,99574.39395,0.000344629,634.2318086,0.000187503,99574.39395,0.000344629,634.2318086,0.000187503,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,809960,5158.980892,7293.490707,2134.509815,618.5825519,0.064401227,0.003816793,0.119904021,0.122937422,8.134219732,5,FALSE,0.068544337,0.028346338,0,0.304200424,0.176028048
180,newsletter,180492.8204,4405689.892,0.015248198,28061.71906,0.008296112,4405689.892,0.015248198,28061.71906,0.008296112,TRUE,1,0.951803992,NA,NA,0.049005035,NA,NA,0.049005035,0.419604825,0.050287136,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_218_8,1,218,8,1961,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.102976697
181,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
182,trend,0.230526625,64502950.49,0.223246813,410846.8184,0.121483354,64502950.49,0.223246813,410846.8184,0.121483354,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
183,season,0.24404279,89341.5303,0.000309214,569.0543331,0.000168264,89341.5303,0.000309214,569.0543331,0.000168264,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
184,holiday,1,6959499.542,0.024087055,278379.9817,0.082314216,6959499.542,0.024087055,278379.9817,0.082314216,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
185,competitor_sales_B,0.21321619,185761818.4,0.642927707,1183196.296,0.34985948,185761818.4,0.642927707,1183196.296,0.34985948,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
186,events,1.033874338,1315922.785,0.004554452,1315922.785,0.389105394,1315922.785,0.004554452,1315922.785,0.389105394,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
187,tv_S,375191.3231,11623012.68,0.040227626,74031.9279,0.021890511,11623012.68,0.040227626,74031.9279,0.021890511,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,2591412.147,16505.80985,23585.90658,7080.096733,92152.88035,0.206047363,0.44898389,5.583057189,4.485204214,0.222955289,5,FALSE,4.403696779,0.097204292,3.59703182,5.211930108,0.315673463
188,ooh_S,223666.0466,8911484.027,0.030842937,56761.04476,0.016783681,8911484.027,0.030842937,56761.04476,0.016783681,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,8239693.867,52482.12654,83913.43166,31431.30512,67584.75137,0.655151359,0.344240592,1.287767014,1.081530961,0.924615232,5,FALSE,0.841679787,0.049075436,0.433979299,1.249291422,0.682186855
189,print_S,390546.9602,4833533.956,0.016729019,30786.84049,0.009103365,4833533.956,0.016729019,30786.84049,0.009103365,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,601634.9778,3832.069922,4671.141158,839.0712357,24502.31034,0.047836968,0.186713973,6.39401442,8.033997581,0.124471036,5,FALSE,7.86325819,0.07135073,7.271962059,8.457343575,0.093915928
190,facebook_S,15497.60832,519340.6543,0.001797455,3307.902257,0.000978114,519340.6543,0.001797455,3307.902257,0.000978114,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,334078.022,2127.88549,2416.9928,289.1073098,4597.611524,0.026563083,0.020061545,2.160647998,1.554548998,0.643273388,5,FALSE,1.661292502,0.125222007,0.626916843,2.707285932,0.330827324
191,search_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,809960,5158.980892,7293.490707,2134.509815,0,0.064401227,0,0,0,Inf,5,FALSE,0.068544337,0.028346338,0,0.304200424,0
192,newsletter,180841.8663,4414209.83,0.015277724,28115.98618,0.00831362,4414209.83,0.015277724,28115.98618,0.00831362,TRUE,1,0.951835309,NA,NA,0.048989111,NA,NA,0.048989111,0.50792794,0.050247052,0,21182.53299,0.000223513,65481090.25,1.00E-04,1_222_2,1,222,2,1991,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,0.102976697
193,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
194,trend,0.236527887,66182145.4,0.229043685,421542.3274,0.124771162,66182145.4,0.229043685,421542.3274,0.124771162,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
195,season,0.246838315,90364.94309,0.000312736,575.5728859,0.000170362,90364.94309,0.000312736,575.5728859,0.000170362,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
196,holiday,1,6959499.542,0.02408549,278379.9817,0.08239693,6959499.542,0.02408549,278379.9817,0.08239693,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
197,competitor_sales_B,0.216613131,188721359.2,0.653128352,1202046.874,0.35579057,188721359.2,0.653128352,1202046.874,0.35579057,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
198,events,1.031095444,1312385.789,0.004541915,1312385.789,0.388449484,1312385.789,0.004541915,1312385.789,0.388449484,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,TRUE,NA,NA,NA,NA,NA
199,tv_S,350629.6069,10270425.88,0.03554397,65416.72533,0.019362518,10270425.88,0.03554397,65416.72533,0.019362518,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,2591412.147,16505.80985,23488.938,6983.128151,75594.33554,0.206047363,0.465923194,4.579862256,3.96325451,0.252317886,1,TRUE,4.094374539,0.082229655,3.45980501,4.713714527,0.275362143
200,ooh_S,203669.4487,8066679.556,0.027917228,51380.12456,0.015207863,8066679.556,0.027917228,51380.12456,0.015207863,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,8239693.867,52482.12654,86726.29576,34244.16922,60738.02765,0.655151359,0.3659491,1.157308815,0.979002338,1.021448021,1,TRUE,1.043947426,0.014599503,0.932245246,1.154871213,0.692889252
201,print_S,300369.495,3507626.135,0.01213922,22341.56774,0.00661282,3507626.135,0.01213922,22341.56774,0.00661282,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,601634.9778,3832.069922,4566.217525,734.1476031,5264.878987,0.047836968,0.159125278,1.37389951,5.830156597,0.171521979,1,TRUE,6.289538368,0.119279508,5.370075361,7.188953362,0.012286448
202,facebook_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.952135234,NA,NA,0.048836344,NA,NA,0.048836344,0.490876434,0.049708824,0,17261.47683,0.000163626,65481090.25,1.00E-04,2_158_7,2,158,7,1420,6,334078.022,2127.88549,2130.682726,2.797235202,0,0.026563083,0,0,0,Inf,1,TRUE,0.159841621,0.111595489,0,1.012025846,0
